Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label,Backend
93,111111001011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.04,NONE_GPU,GPU
94,100000100000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.06,NONE_GPU,GPU
95,011100011110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.13,NONE_GPU,GPU
96,010100011001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.16,NONE_GPU,GPU
97,101110000000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.17,NONE_GPU,GPU
98,100011100101,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.19,NONE_GPU,GPU
99,111011101010,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.21,NONE_GPU,GPU
100,100101110110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.23,NONE_GPU,GPU
101,000101100011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.25,NONE_GPU,GPU
102,010010010111,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.27,NONE_GPU,GPU
103,101100010110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.29,NONE_GPU,GPU
104,011101001001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.31,NONE_GPU,GPU
105,111010001000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.33,NONE_GPU,GPU
106,000100111011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.35,NONE_GPU,GPU
107,100011100100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.37,NONE_GPU,GPU
108,101011100100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.39,NONE_GPU,GPU
109,011101000011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.40,NONE_GPU,GPU
110,011111101101,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.42,NONE_GPU,GPU
111,111001000001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.44,NONE_GPU,GPU
112,111110000110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.46,NONE_GPU,GPU
113,011000101111,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.48,NONE_GPU,GPU
114,101010010100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.50,NONE_GPU,GPU
115,011100011001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.52,NONE_GPU,GPU
116,010011000101,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.54,NONE_GPU,GPU
117,010000100100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.56,NONE_GPU,GPU
118,100010011010,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.58,NONE_GPU,GPU
119,001000100100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.59,NONE_GPU,GPU
120,110110100100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.61,NONE_GPU,GPU
121,011101100011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.63,NONE_GPU,GPU
122,011101100110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.65,NONE_GPU,GPU
123,110011001010,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.67,NONE_GPU,GPU
124,111110100110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.69,NONE_GPU,GPU
125,111001010110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.71,NONE_GPU,GPU
126,101011110001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.76,NONE_GPU,GPU
127,111000100111,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.78,NONE_GPU,GPU
128,010100100110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.80,NONE_GPU,GPU
129,000101010100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.82,NONE_GPU,GPU
130,101101110101,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.84,NONE_GPU,GPU
131,111010010000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.86,NONE_GPU,GPU
132,010111101001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.88,NONE_GPU,GPU
133,001000001001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.90,NONE_GPU,GPU
134,010011100111,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.92,NONE_GPU,GPU
135,111111100000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.94,NONE_GPU,GPU
136,101100001001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.96,NONE_GPU,GPU
137,000000111100,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.98,NONE_GPU,GPU
138,111110110011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.00,NONE_GPU,GPU
139,111101011000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.02,NONE_GPU,GPU
140,011000000010,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.04,NONE_GPU,GPU
141,010110101010,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.06,NONE_GPU,GPU
142,110001100001,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.08,NONE_GPU,GPU
143,101110000011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.10,NONE_GPU,GPU
144,011110101000,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.12,NONE_GPU,GPU
145,000001100101,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.14,NONE_GPU,GPU
146,110101111011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.22,NONE_GPU,GPU
147,110011111110,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.24,NONE_GPU,GPU
148,000011001011,60,"{'rz': 24, 'sx': 14, 'barrier': 12, 'measure': 12, 'reset': 12}",True,3.26,NONE_GPU,GPU
