Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
88,110000100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.74,_PHASE
89,010011001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.76,_PHASE
90,110100011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.78,_PHASE
91,100101101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.80,_PHASE
92,000110110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.82,_PHASE
93,110011000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,_PHASE
94,010101100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.86,_PHASE
95,001110000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.88,_PHASE
96,010010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.90,_PHASE
97,000000011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.92,_PHASE
98,100111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.94,_PHASE
99,010101000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.95,_PHASE
100,100000001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.97,_PHASE
101,010001111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.99,_PHASE
102,011010001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.01,_PHASE
103,111111000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.03,_PHASE
104,011000110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.05,_PHASE
105,010100001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.07,_PHASE
106,110011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.09,_PHASE
107,101000001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.11,_PHASE
108,111010111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.13,_PHASE
109,110110111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.14,_PHASE
110,101100001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.16,_PHASE
111,000111111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.18,_PHASE
112,011110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.20,_PHASE
113,001010111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.22,_PHASE
114,010000011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.24,_PHASE
115,110001000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.26,_PHASE
116,010111000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.28,_PHASE
117,100100111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.30,_PHASE
118,001001110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.32,_PHASE
119,001101000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.34,_PHASE
120,001110101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.37,_PHASE
121,111001011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.39,_PHASE
122,110000100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.41,_PHASE
123,001101100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.43,_PHASE
124,111100010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.45,_PHASE
125,010100111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.47,_PHASE
126,001100011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.49,_PHASE
127,001110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.51,_PHASE
128,011100101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.53,_PHASE
129,000000101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.55,_PHASE
130,111011101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.57,_PHASE
131,000011111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.59,_PHASE
132,011001101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.61,_PHASE
133,110001110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.64,_PHASE
134,000110111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.66,_PHASE
135,100010111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.68,_PHASE
136,010101110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.69,_PHASE
137,001000000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.71,_PHASE
138,000111110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.73,_PHASE
139,110100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.75,_PHASE
140,101000101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.77,_PHASE
141,000100110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.79,_PHASE
142,000000101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.81,_PHASE
143,110100111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.83,_PHASE
144,101111011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.85,_PHASE
145,110000001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.87,_PHASE
146,000101011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.89,_PHASE
147,001001101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.91,_PHASE
148,111100100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.93,_PHASE
149,011100011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.94,_PHASE
150,101100100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.00,_PHASE
151,011110001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.02,_PHASE
152,101011001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.03,_PHASE
153,001000111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.05,_PHASE
154,110011011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.07,_PHASE
155,111000101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.09,_PHASE
156,111010011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.11,_PHASE
157,110110011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.13,_PHASE
158,110110010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.15,_PHASE
159,001101011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.17,_PHASE
160,010100110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.19,_PHASE
161,001100010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.20,_PHASE
162,011101011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.22,_PHASE
163,010100101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.24,_PHASE
164,110101010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.26,_PHASE
165,101100100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.28,_PHASE
166,110011011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.30,_PHASE
167,000000110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.32,_PHASE
168,011111100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.34,_PHASE
169,010111111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.36,_PHASE
170,100010101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.38,_PHASE
171,001111001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.39,_PHASE
172,010111000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.41,_PHASE
173,010001110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.43,_PHASE
174,110010100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.45,_PHASE
175,110011001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.47,_PHASE
176,010011110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.49,_PHASE
177,110100011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.51,_PHASE
178,110101011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.53,_PHASE
179,001000000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.55,_PHASE
180,000001110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.57,_PHASE
181,110000010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.59,_PHASE
182,101010111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.61,_PHASE
183,100111101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.63,_PHASE
184,011101000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.65,_PHASE
185,000100011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.67,_PHASE
186,100110100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.68,_PHASE
187,101010110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.70,_PHASE
188,110101101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.72,_PHASE
189,010110000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.74,_PHASE
190,110101010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.76,_PHASE
191,010011010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.78,_PHASE
192,110101100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.80,_PHASE
193,011001011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.82,_PHASE
194,011110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.84,_PHASE
195,011001011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.85,_PHASE
196,011111110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.87,_PHASE
197,001000001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.89,_PHASE
198,000110011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.91,_PHASE
199,000100010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.93,_PHASE
200,010011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.95,_PHASE
201,110101001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.97,_PHASE
202,000001100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.99,_PHASE
203,111111101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.01,_PHASE
204,000101101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.03,_PHASE
205,000001010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.04,_PHASE
206,100110110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.06,_PHASE
207,101110100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.08,_PHASE
208,001111100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.10,_PHASE
209,001011000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.12,_PHASE
210,001011000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.14,_PHASE
211,101100101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.16,_PHASE
212,011111101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.18,_PHASE
213,000001000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.20,_PHASE
214,000011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.22,_PHASE
215,000101100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.24,_PHASE
216,011000010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.25,_PHASE
217,111110010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.27,_PHASE
218,011000101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.29,_PHASE
219,100101111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.31,_PHASE
220,100100001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.33,_PHASE
221,011010010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.35,_PHASE
222,111100111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.37,_PHASE
223,110111101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.39,_PHASE
224,011100000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.41,_PHASE
225,010011000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.43,_PHASE
226,000001111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.45,_PHASE
227,001001001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.46,_PHASE
228,001110110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.48,_PHASE
229,101100010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.50,_PHASE
230,001010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.52,_PHASE
231,010101101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.54,_PHASE
232,111111011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.56,_PHASE
233,110111100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.58,_PHASE
234,101011111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.60,_PHASE
235,101101100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.62,_PHASE
236,111010110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.64,_PHASE
237,000000110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.66,_PHASE
238,011100001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.68,_PHASE
239,010001101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.70,_PHASE
240,101111000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.72,_PHASE
241,010001000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.74,_PHASE
242,010000110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.76,_PHASE
243,000100000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.78,_PHASE
244,101101001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.80,_PHASE
245,000010100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.82,_PHASE
246,101101010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.85,_PHASE
247,010111001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.87,_PHASE
248,111010101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.89,_PHASE
