Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label,Backend
40,101001000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.87,_PHASE_GPU,GPU
41,101111110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.89,_PHASE_GPU,GPU
42,110110110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.91,_PHASE_GPU,GPU
43,001110000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.93,_PHASE_GPU,GPU
44,001101100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.95,_PHASE_GPU,GPU
45,110100101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.03,_PHASE_GPU,GPU
46,010010010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.05,_PHASE_GPU,GPU
47,111111110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.07,_PHASE_GPU,GPU
48,011100100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.10,_PHASE_GPU,GPU
49,101100100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.11,_PHASE_GPU,GPU
50,010100101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.13,_PHASE_GPU,GPU
51,100000001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.15,_PHASE_GPU,GPU
52,111001110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.17,_PHASE_GPU,GPU
53,100101010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.19,_PHASE_GPU,GPU
54,010100110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.21,_PHASE_GPU,GPU
55,110011101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.23,_PHASE_GPU,GPU
56,110000111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.25,_PHASE_GPU,GPU
57,000101110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.27,_PHASE_GPU,GPU
58,110100010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.29,_PHASE_GPU,GPU
59,110110001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.31,_PHASE_GPU,GPU
60,010110110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.33,_PHASE_GPU,GPU
61,101001010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.35,_PHASE_GPU,GPU
62,111111011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.37,_PHASE_GPU,GPU
63,111111001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.39,_PHASE_GPU,GPU
64,111111100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.41,_PHASE_GPU,GPU
65,010101111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.43,_PHASE_GPU,GPU
66,001010110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.45,_PHASE_GPU,GPU
67,001100011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.47,_PHASE_GPU,GPU
68,111101101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.49,_PHASE_GPU,GPU
69,011110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.51,_PHASE_GPU,GPU
70,001001010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.53,_PHASE_GPU,GPU
71,100111001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.55,_PHASE_GPU,GPU
72,100001011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.58,_PHASE_GPU,GPU
73,000100011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.60,_PHASE_GPU,GPU
74,101001101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.62,_PHASE_GPU,GPU
75,000000100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.64,_PHASE_GPU,GPU
76,011011100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.66,_PHASE_GPU,GPU
77,110011010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.68,_PHASE_GPU,GPU
78,010001110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.70,_PHASE_GPU,GPU
79,001010011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.72,_PHASE_GPU,GPU
80,101101110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.74,_PHASE_GPU,GPU
81,100100111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.76,_PHASE_GPU,GPU
82,001110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.78,_PHASE_GPU,GPU
83,010111011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.80,_PHASE_GPU,GPU
84,100001000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.82,_PHASE_GPU,GPU
85,001010010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,_PHASE_GPU,GPU
86,011000000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.86,_PHASE_GPU,GPU
87,010000011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.88,_PHASE_GPU,GPU
88,110111011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.90,_PHASE_GPU,GPU
89,001100010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.92,_PHASE_GPU,GPU
90,001001001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.94,_PHASE_GPU,GPU
91,011110001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.95,_PHASE_GPU,GPU
92,000111100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.97,_PHASE_GPU,GPU
93,101011001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.99,_PHASE_GPU,GPU
94,000100001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.01,_PHASE_GPU,GPU
95,100101100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.03,_PHASE_GPU,GPU
96,001101100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.12,_PHASE_GPU,GPU
97,100101010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.14,_PHASE_GPU,GPU
98,000011101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.16,_PHASE_GPU,GPU
99,000010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.18,_PHASE_GPU,GPU
100,010011011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.20,_PHASE_GPU,GPU
101,110101101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.22,_PHASE_GPU,GPU
102,000100101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.24,_PHASE_GPU,GPU
103,110000111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.26,_PHASE_GPU,GPU
104,001011011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.28,_PHASE_GPU,GPU
105,000110000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.30,_PHASE_GPU,GPU
106,101101111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.32,_PHASE_GPU,GPU
107,111001111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.34,_PHASE_GPU,GPU
108,100010011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.36,_PHASE_GPU,GPU
109,010001110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.39,_PHASE_GPU,GPU
110,000110001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.41,_PHASE_GPU,GPU
111,010110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.43,_PHASE_GPU,GPU
112,000101110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.45,_PHASE_GPU,GPU
113,010001110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.47,_PHASE_GPU,GPU
114,011100011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.49,_PHASE_GPU,GPU
115,010101100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.52,_PHASE_GPU,GPU
116,010111000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.54,_PHASE_GPU,GPU
117,111110100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.56,_PHASE_GPU,GPU
118,110010101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.58,_PHASE_GPU,GPU
119,100011111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.60,_PHASE_GPU,GPU
120,011011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.62,_PHASE_GPU,GPU
121,000001111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.65,_PHASE_GPU,GPU
122,010000101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.67,_PHASE_GPU,GPU
123,111001011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.69,_PHASE_GPU,GPU
124,001100001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.71,_PHASE_GPU,GPU
125,101010101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.73,_PHASE_GPU,GPU
126,001010001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.76,_PHASE_GPU,GPU
127,110010100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.78,_PHASE_GPU,GPU
128,000011011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.80,_PHASE_GPU,GPU
129,011101000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.82,_PHASE_GPU,GPU
130,100100111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.84,_PHASE_GPU,GPU
131,101110101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.86,_PHASE_GPU,GPU
132,000010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.88,_PHASE_GPU,GPU
133,101010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.90,_PHASE_GPU,GPU
134,010001000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.92,_PHASE_GPU,GPU
135,000010000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.94,_PHASE_GPU,GPU
136,101000111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.96,_PHASE_GPU,GPU
137,100010011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.98,_PHASE_GPU,GPU
138,001100011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.00,_PHASE_GPU,GPU
139,111101001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.02,_PHASE_GPU,GPU
140,100011100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.04,_PHASE_GPU,GPU
141,010111100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.06,_PHASE_GPU,GPU
142,100000000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.07,_PHASE_GPU,GPU
143,010011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.09,_PHASE_GPU,GPU
144,111001101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.11,_PHASE_GPU,GPU
145,000101011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.14,_PHASE_GPU,GPU
146,111100001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.21,_PHASE_GPU,GPU
147,101011010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.23,_PHASE_GPU,GPU
148,010110100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.25,_PHASE_GPU,GPU
149,001110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.27,_PHASE_GPU,GPU
150,000001100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.29,_PHASE_GPU,GPU
151,011010100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.31,_PHASE_GPU,GPU
152,111010100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.33,_PHASE_GPU,GPU
153,000100010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.35,_PHASE_GPU,GPU
154,100101011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.37,_PHASE_GPU,GPU
155,101010000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.39,_PHASE_GPU,GPU
156,110000011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.41,_PHASE_GPU,GPU
157,111010111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.43,_PHASE_GPU,GPU
158,011111001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.45,_PHASE_GPU,GPU
159,110011001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.47,_PHASE_GPU,GPU
160,011011111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.49,_PHASE_GPU,GPU
161,000001100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.51,_PHASE_GPU,GPU
162,111100011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.53,_PHASE_GPU,GPU
163,000101001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.55,_PHASE_GPU,GPU
164,111101110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.57,_PHASE_GPU,GPU
165,001000010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.59,_PHASE_GPU,GPU
166,000010000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.61,_PHASE_GPU,GPU
167,101010110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.63,_PHASE_GPU,GPU
168,011111100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.65,_PHASE_GPU,GPU
169,100000010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.67,_PHASE_GPU,GPU
170,101111011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.69,_PHASE_GPU,GPU
171,100000110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.71,_PHASE_GPU,GPU
172,011111101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.73,_PHASE_GPU,GPU
173,111010100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.75,_PHASE_GPU,GPU
174,100110111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.77,_PHASE_GPU,GPU
175,010001001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.82,_PHASE_GPU,GPU
176,001000000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.84,_PHASE_GPU,GPU
177,010010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.86,_PHASE_GPU,GPU
178,111110010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.88,_PHASE_GPU,GPU
179,100001111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.90,_PHASE_GPU,GPU
180,100100011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.92,_PHASE_GPU,GPU
181,101110101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.94,_PHASE_GPU,GPU
182,100010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.96,_PHASE_GPU,GPU
183,100100011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.98,_PHASE_GPU,GPU
184,010101010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.00,_PHASE_GPU,GPU
185,100100001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.02,_PHASE_GPU,GPU
186,001111111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.04,_PHASE_GPU,GPU
187,101100111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.06,_PHASE_GPU,GPU
188,001001001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.08,_PHASE_GPU,GPU
189,011001001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.10,_PHASE_GPU,GPU
190,010010100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.12,_PHASE_GPU,GPU
191,000100001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.14,_PHASE_GPU,GPU
192,100011101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.16,_PHASE_GPU,GPU
193,010100010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.18,_PHASE_GPU,GPU
194,010110000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.20,_PHASE_GPU,GPU
195,011010110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.22,_PHASE_GPU,GPU
196,111110011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.30,_PHASE_GPU,GPU
197,011111111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.32,_PHASE_GPU,GPU
198,111110010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.34,_PHASE_GPU,GPU
199,011001010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.36,_PHASE_GPU,GPU
200,011100000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.38,_PHASE_GPU,GPU
201,101110110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.40,_PHASE_GPU,GPU
202,010100100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.42,_PHASE_GPU,GPU
203,000101011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.44,_PHASE_GPU,GPU
204,001001111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.46,_PHASE_GPU,GPU
205,101100111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.48,_PHASE_GPU,GPU
206,100111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.50,_PHASE_GPU,GPU
207,101011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.52,_PHASE_GPU,GPU
208,000111110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.54,_PHASE_GPU,GPU
209,011110011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.56,_PHASE_GPU,GPU
210,000100111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.58,_PHASE_GPU,GPU
211,001010011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.60,_PHASE_GPU,GPU
212,111111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.62,_PHASE_GPU,GPU
213,001000100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.64,_PHASE_GPU,GPU
214,001100100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.66,_PHASE_GPU,GPU
215,010011110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.68,_PHASE_GPU,GPU
216,011110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.70,_PHASE_GPU,GPU
217,100100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.72,_PHASE_GPU,GPU
