Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label,Backend
15,101101101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.35,DEP_AMP_PHASE_CPU,CPU
16,101011010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.43,DEP_AMP_PHASE_CPU,CPU
17,010010101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.45,DEP_AMP_PHASE_CPU,CPU
18,101011100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.47,DEP_AMP_PHASE_CPU,CPU
19,110011000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.50,DEP_AMP_PHASE_CPU,CPU
20,011010001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.52,DEP_AMP_PHASE_CPU,CPU
21,100011101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.55,DEP_AMP_PHASE_CPU,CPU
22,001000001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.57,DEP_AMP_PHASE_CPU,CPU
23,000001111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.60,DEP_AMP_PHASE_CPU,CPU
24,010111001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.62,DEP_AMP_PHASE_CPU,CPU
25,100100010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.64,DEP_AMP_PHASE_CPU,CPU
26,111011111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.67,DEP_AMP_PHASE_CPU,CPU
27,100001101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.69,DEP_AMP_PHASE_CPU,CPU
28,111100001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.72,DEP_AMP_PHASE_CPU,CPU
29,001010100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.74,DEP_AMP_PHASE_CPU,CPU
30,101110110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.76,DEP_AMP_PHASE_CPU,CPU
31,011001101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.79,DEP_AMP_PHASE_CPU,CPU
32,101100100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.81,DEP_AMP_PHASE_CPU,CPU
33,011000011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.84,DEP_AMP_PHASE_CPU,CPU
34,011001100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.86,DEP_AMP_PHASE_CPU,CPU
35,111010001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.88,DEP_AMP_PHASE_CPU,CPU
36,101001110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.91,DEP_AMP_PHASE_CPU,CPU
37,010001100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.93,DEP_AMP_PHASE_CPU,CPU
38,011001001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.95,DEP_AMP_PHASE_CPU,CPU
39,101001110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.98,DEP_AMP_PHASE_CPU,CPU
40,100110101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.00,DEP_AMP_PHASE_CPU,CPU
41,000110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.02,DEP_AMP_PHASE_CPU,CPU
42,101000001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.05,DEP_AMP_PHASE_CPU,CPU
43,010010000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.07,DEP_AMP_PHASE_CPU,CPU
44,001000011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.09,DEP_AMP_PHASE_CPU,CPU
45,000010111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.12,DEP_AMP_PHASE_CPU,CPU
46,011100010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.14,DEP_AMP_PHASE_CPU,CPU
47,000110011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.16,DEP_AMP_PHASE_CPU,CPU
48,000111010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.19,DEP_AMP_PHASE_CPU,CPU
49,111011100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.21,DEP_AMP_PHASE_CPU,CPU
50,101101001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.23,DEP_AMP_PHASE_CPU,CPU
51,101011101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.26,DEP_AMP_PHASE_CPU,CPU
52,010010110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.28,DEP_AMP_PHASE_CPU,CPU
53,110110111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.30,DEP_AMP_PHASE_CPU,CPU
54,010001100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.33,DEP_AMP_PHASE_CPU,CPU
55,001000000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.35,DEP_AMP_PHASE_CPU,CPU
56,111101101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.37,DEP_AMP_PHASE_CPU,CPU
57,001111001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.40,DEP_AMP_PHASE_CPU,CPU
58,010110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.46,DEP_AMP_PHASE_CPU,CPU
59,111010110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.48,DEP_AMP_PHASE_CPU,CPU
60,101101110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.51,DEP_AMP_PHASE_CPU,CPU
61,000010110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.53,DEP_AMP_PHASE_CPU,CPU
62,001000101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.55,DEP_AMP_PHASE_CPU,CPU
63,001001010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.58,DEP_AMP_PHASE_CPU,CPU
64,111001110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.60,DEP_AMP_PHASE_CPU,CPU
65,001001110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.63,DEP_AMP_PHASE_CPU,CPU
66,100000010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.66,DEP_AMP_PHASE_CPU,CPU
67,011111111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.68,DEP_AMP_PHASE_CPU,CPU
68,010000101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.71,DEP_AMP_PHASE_CPU,CPU
69,000010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.73,DEP_AMP_PHASE_CPU,CPU
70,110011101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.76,DEP_AMP_PHASE_CPU,CPU
71,110100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.79,DEP_AMP_PHASE_CPU,CPU
72,011110001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.81,DEP_AMP_PHASE_CPU,CPU
73,110000110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,DEP_AMP_PHASE_CPU,CPU
74,100001011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.86,DEP_AMP_PHASE_CPU,CPU
75,101111111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.89,DEP_AMP_PHASE_CPU,CPU
76,110101101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.92,DEP_AMP_PHASE_CPU,CPU
77,011101011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.94,DEP_AMP_PHASE_CPU,CPU
78,000000011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.97,DEP_AMP_PHASE_CPU,CPU
79,100101000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.99,DEP_AMP_PHASE_CPU,CPU
80,101111000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.02,DEP_AMP_PHASE_CPU,CPU
81,100110000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.04,DEP_AMP_PHASE_CPU,CPU
82,000001011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.07,DEP_AMP_PHASE_CPU,CPU
83,111010001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.09,DEP_AMP_PHASE_CPU,CPU
84,110010100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.12,DEP_AMP_PHASE_CPU,CPU
85,001000010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.14,DEP_AMP_PHASE_CPU,CPU
86,100101000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.16,DEP_AMP_PHASE_CPU,CPU
87,000010000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.19,DEP_AMP_PHASE_CPU,CPU
88,011000010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.21,DEP_AMP_PHASE_CPU,CPU
89,011110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.24,DEP_AMP_PHASE_CPU,CPU
90,000111000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.26,DEP_AMP_PHASE_CPU,CPU
91,101011001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.28,DEP_AMP_PHASE_CPU,CPU
92,011110010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.31,DEP_AMP_PHASE_CPU,CPU
93,010100100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.33,DEP_AMP_PHASE_CPU,CPU
94,111010001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.35,DEP_AMP_PHASE_CPU,CPU
95,001110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.38,DEP_AMP_PHASE_CPU,CPU
96,010111011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.40,DEP_AMP_PHASE_CPU,CPU
97,101011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.42,DEP_AMP_PHASE_CPU,CPU
98,110011110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.45,DEP_AMP_PHASE_CPU,CPU
99,010101111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.47,DEP_AMP_PHASE_CPU,CPU
100,110011100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.53,DEP_AMP_PHASE_CPU,CPU
101,111110110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.55,DEP_AMP_PHASE_CPU,CPU
102,000010011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.58,DEP_AMP_PHASE_CPU,CPU
103,000111010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.60,DEP_AMP_PHASE_CPU,CPU
104,001101011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.63,DEP_AMP_PHASE_CPU,CPU
105,010011100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.65,DEP_AMP_PHASE_CPU,CPU
106,010101000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.67,DEP_AMP_PHASE_CPU,CPU
107,110000000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.70,DEP_AMP_PHASE_CPU,CPU
108,100111100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.72,DEP_AMP_PHASE_CPU,CPU
109,111111010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.75,DEP_AMP_PHASE_CPU,CPU
110,111101111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.77,DEP_AMP_PHASE_CPU,CPU
111,010001111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.80,DEP_AMP_PHASE_CPU,CPU
112,110100100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.82,DEP_AMP_PHASE_CPU,CPU
113,101110001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.85,DEP_AMP_PHASE_CPU,CPU
114,100101101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.87,DEP_AMP_PHASE_CPU,CPU
115,001100001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.90,DEP_AMP_PHASE_CPU,CPU
116,001110111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.92,DEP_AMP_PHASE_CPU,CPU
117,001000000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.95,DEP_AMP_PHASE_CPU,CPU
118,111111001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.97,DEP_AMP_PHASE_CPU,CPU
119,000100101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.99,DEP_AMP_PHASE_CPU,CPU
120,111011110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.02,DEP_AMP_PHASE_CPU,CPU
121,010000110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.04,DEP_AMP_PHASE_CPU,CPU
122,000010100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.06,DEP_AMP_PHASE_CPU,CPU
123,110111011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.09,DEP_AMP_PHASE_CPU,CPU
124,101010101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.11,DEP_AMP_PHASE_CPU,CPU
125,111111010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.13,DEP_AMP_PHASE_CPU,CPU
126,001011011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.16,DEP_AMP_PHASE_CPU,CPU
127,100000110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.18,DEP_AMP_PHASE_CPU,CPU
128,110001011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.20,DEP_AMP_PHASE_CPU,CPU
129,111010001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.23,DEP_AMP_PHASE_CPU,CPU
130,111110111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.25,DEP_AMP_PHASE_CPU,CPU
131,111100111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.27,DEP_AMP_PHASE_CPU,CPU
132,001011010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.30,DEP_AMP_PHASE_CPU,CPU
133,000111001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.32,DEP_AMP_PHASE_CPU,CPU
134,111100110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.34,DEP_AMP_PHASE_CPU,CPU
135,000011011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.37,DEP_AMP_PHASE_CPU,CPU
136,111000000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.39,DEP_AMP_PHASE_CPU,CPU
137,010101011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.42,DEP_AMP_PHASE_CPU,CPU
138,111111110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.44,DEP_AMP_PHASE_CPU,CPU
139,110011010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.46,DEP_AMP_PHASE_CPU,CPU
140,000100001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.49,DEP_AMP_PHASE_CPU,CPU
141,011010010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.51,DEP_AMP_PHASE_CPU,CPU
142,011010111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.57,DEP_AMP_PHASE_CPU,CPU
143,100101010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.59,DEP_AMP_PHASE_CPU,CPU
144,011101001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.62,DEP_AMP_PHASE_CPU,CPU
145,100111010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.64,DEP_AMP_PHASE_CPU,CPU
146,111011101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.66,DEP_AMP_PHASE_CPU,CPU
147,001110001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.69,DEP_AMP_PHASE_CPU,CPU
148,101111100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.71,DEP_AMP_PHASE_CPU,CPU
149,000011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.73,DEP_AMP_PHASE_CPU,CPU
150,100101011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.76,DEP_AMP_PHASE_CPU,CPU
151,001010000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.78,DEP_AMP_PHASE_CPU,CPU
152,001100001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.81,DEP_AMP_PHASE_CPU,CPU
153,111010001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.83,DEP_AMP_PHASE_CPU,CPU
154,001100111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.86,DEP_AMP_PHASE_CPU,CPU
155,011000000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.88,DEP_AMP_PHASE_CPU,CPU
156,111010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.91,DEP_AMP_PHASE_CPU,CPU
157,001111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.93,DEP_AMP_PHASE_CPU,CPU
158,001110011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.96,DEP_AMP_PHASE_CPU,CPU
159,111000000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.98,DEP_AMP_PHASE_CPU,CPU
160,000110010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.01,DEP_AMP_PHASE_CPU,CPU
161,001001101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.03,DEP_AMP_PHASE_CPU,CPU
162,110100111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.05,DEP_AMP_PHASE_CPU,CPU
163,110111010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.08,DEP_AMP_PHASE_CPU,CPU
164,011010100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.11,DEP_AMP_PHASE_CPU,CPU
165,010100110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.13,DEP_AMP_PHASE_CPU,CPU
166,010111101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.16,DEP_AMP_PHASE_CPU,CPU
167,101011100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.18,DEP_AMP_PHASE_CPU,CPU
168,111101111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.21,DEP_AMP_PHASE_CPU,CPU
169,101101110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.23,DEP_AMP_PHASE_CPU,CPU
170,110111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.26,DEP_AMP_PHASE_CPU,CPU
171,001111010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.29,DEP_AMP_PHASE_CPU,CPU
172,101101001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.31,DEP_AMP_PHASE_CPU,CPU
173,010011101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.34,DEP_AMP_PHASE_CPU,CPU
174,000101111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.36,DEP_AMP_PHASE_CPU,CPU
175,111100110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",True,4.39,DEP_AMP_PHASE_CPU,CPU
