Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
28,100110011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.69,DEP_AMP
29,111111110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.72,DEP_AMP
30,110011000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.74,DEP_AMP
31,110101011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.77,DEP_AMP
32,011000011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.79,DEP_AMP
33,111001010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.81,DEP_AMP
34,010110000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.84,DEP_AMP
35,000110000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.86,DEP_AMP
36,001100010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.88,DEP_AMP
37,111101111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.91,DEP_AMP
38,010011011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.93,DEP_AMP
39,001100100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.95,DEP_AMP
40,101100100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.97,DEP_AMP
41,101001011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.00,DEP_AMP
42,011100011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.02,DEP_AMP
43,100101101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.04,DEP_AMP
44,001101111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.06,DEP_AMP
45,010010100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.08,DEP_AMP
46,011010101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.11,DEP_AMP
47,000111010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.13,DEP_AMP
48,001110010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.15,DEP_AMP
49,100001110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.17,DEP_AMP
50,101101000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.20,DEP_AMP
51,110100010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.25,DEP_AMP
52,001111011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.27,DEP_AMP
53,101000011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.29,DEP_AMP
54,011111110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.32,DEP_AMP
55,100000011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.34,DEP_AMP
56,110000010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.36,DEP_AMP
57,000100101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.38,DEP_AMP
58,001100111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.41,DEP_AMP
59,110011110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.43,DEP_AMP
60,110111010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.45,DEP_AMP
61,000000110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.47,DEP_AMP
62,101011000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.50,DEP_AMP
63,001110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.52,DEP_AMP
64,001001010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.54,DEP_AMP
65,011100001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.56,DEP_AMP
66,000010101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.59,DEP_AMP
67,100110100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.61,DEP_AMP
68,110001000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.63,DEP_AMP
69,110100111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.65,DEP_AMP
70,011010111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.68,DEP_AMP
71,101110110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.70,DEP_AMP
72,001101101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.72,DEP_AMP
73,011010001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.74,DEP_AMP
74,000111101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.77,DEP_AMP
75,101100110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.79,DEP_AMP
76,000000101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.81,DEP_AMP
77,110010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,DEP_AMP
78,100000101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.86,DEP_AMP
79,000001111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.88,DEP_AMP
80,000101001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.90,DEP_AMP
81,101001111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.92,DEP_AMP
82,100011000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.95,DEP_AMP
83,101111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.97,DEP_AMP
84,000011001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.99,DEP_AMP
85,111011011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.01,DEP_AMP
86,101000111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.04,DEP_AMP
87,000111110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.06,DEP_AMP
88,000011110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.08,DEP_AMP
89,000000000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.10,DEP_AMP
90,011001100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.12,DEP_AMP
91,110000101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.15,DEP_AMP
92,011100011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.17,DEP_AMP
93,000001001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.19,DEP_AMP
94,100111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.21,DEP_AMP
95,111010010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.24,DEP_AMP
96,001100111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.26,DEP_AMP
97,111001001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.28,DEP_AMP
98,001111101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.30,DEP_AMP
99,001100000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.32,DEP_AMP
100,000011010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.35,DEP_AMP
101,100000010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.40,DEP_AMP
102,010000100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.42,DEP_AMP
103,011011001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.45,DEP_AMP
104,010000111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.47,DEP_AMP
105,010011100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.49,DEP_AMP
106,011100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.51,DEP_AMP
107,111000011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.54,DEP_AMP
108,011101010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.56,DEP_AMP
109,011011110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.58,DEP_AMP
110,011100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.60,DEP_AMP
111,011011100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.63,DEP_AMP
112,111011101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.65,DEP_AMP
113,110101010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.67,DEP_AMP
114,100001110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.69,DEP_AMP
115,110110100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.72,DEP_AMP
116,001000011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.74,DEP_AMP
117,011000010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.76,DEP_AMP
118,011010000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.78,DEP_AMP
119,010101100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.81,DEP_AMP
120,100010001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.83,DEP_AMP
121,011000000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.85,DEP_AMP
122,110011100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.88,DEP_AMP
123,101101100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.90,DEP_AMP
124,110111111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.93,DEP_AMP
125,000110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.95,DEP_AMP
126,110111011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.98,DEP_AMP
127,110101100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.00,DEP_AMP
128,010001111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.03,DEP_AMP
129,001010000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.05,DEP_AMP
130,000110001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.08,DEP_AMP
131,000110010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.10,DEP_AMP
132,010011000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.12,DEP_AMP
133,111001101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.15,DEP_AMP
134,110001101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.17,DEP_AMP
135,111010100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.20,DEP_AMP
136,111010000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.22,DEP_AMP
137,111001100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.24,DEP_AMP
138,000010001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.27,DEP_AMP
139,110110011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.29,DEP_AMP
140,111101110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.31,DEP_AMP
141,010010101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.34,DEP_AMP
142,001111001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.36,DEP_AMP
143,101111010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.38,DEP_AMP
144,001000101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.40,DEP_AMP
145,000000010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.43,DEP_AMP
146,010001000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.45,DEP_AMP
147,101110010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.47,DEP_AMP
148,110000100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.49,DEP_AMP
149,100001111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.51,DEP_AMP
150,010011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.54,DEP_AMP
151,100001010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.60,DEP_AMP
152,011100101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.62,DEP_AMP
153,000010110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.64,DEP_AMP
154,010110000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.66,DEP_AMP
155,000011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.68,DEP_AMP
156,100000001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.71,DEP_AMP
157,111110011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.73,DEP_AMP
158,110011011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.75,DEP_AMP
159,001001001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.77,DEP_AMP
160,100110010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.80,DEP_AMP
161,101000011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.82,DEP_AMP
162,111011010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.84,DEP_AMP
163,100111001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.86,DEP_AMP
164,101010111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.89,DEP_AMP
165,110000111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.91,DEP_AMP
166,111100110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.93,DEP_AMP
167,101001110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.96,DEP_AMP
168,100010000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,3.98,DEP_AMP
169,010101110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.00,DEP_AMP
170,110111110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.03,DEP_AMP
171,111010110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.05,DEP_AMP
172,011100111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.07,DEP_AMP
173,000011010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.10,DEP_AMP
174,110000111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.12,DEP_AMP
175,011000010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.14,DEP_AMP
176,010011000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.16,DEP_AMP
177,001000011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.19,DEP_AMP
178,101100010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.21,DEP_AMP
179,111010110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.23,DEP_AMP
180,010011000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.25,DEP_AMP
181,100000011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.27,DEP_AMP
182,111001101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.30,DEP_AMP
183,111000101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.32,DEP_AMP
184,110000101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.34,DEP_AMP
185,100111010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.36,DEP_AMP
186,000111100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.39,DEP_AMP
187,110011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.41,DEP_AMP
188,001100100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.43,DEP_AMP
189,111100101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.45,DEP_AMP
190,110100001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.48,DEP_AMP
191,110001100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.50,DEP_AMP
192,101111011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.52,DEP_AMP
193,101010000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.54,DEP_AMP
194,100101100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.57,DEP_AMP
195,111000000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.59,DEP_AMP
196,110000100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.61,DEP_AMP
197,100110110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.63,DEP_AMP
198,011001011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.66,DEP_AMP
199,100100100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.68,DEP_AMP
200,110010010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.70,DEP_AMP
201,110011001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.76,DEP_AMP
202,000011100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.78,DEP_AMP
203,101010011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.80,DEP_AMP
204,001011101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.83,DEP_AMP
205,001110101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.85,DEP_AMP
206,101101010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.87,DEP_AMP
207,001000010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.89,DEP_AMP
208,010010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.91,DEP_AMP
209,010010001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.94,DEP_AMP
210,101001111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.96,DEP_AMP
211,000000000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.98,DEP_AMP
212,111011101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.00,DEP_AMP
213,011010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.03,DEP_AMP
214,110110011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",True,5.05,DEP_AMP
