Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
18,001100001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.43,DEP_AMP_PHASE
19,110111000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.46,DEP_AMP_PHASE
20,110101011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.48,DEP_AMP_PHASE
21,100101000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.50,DEP_AMP_PHASE
22,110110000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.53,DEP_AMP_PHASE
23,010000011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.55,DEP_AMP_PHASE
24,100110010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.57,DEP_AMP_PHASE
25,010110111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.60,DEP_AMP_PHASE
26,011111001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.62,DEP_AMP_PHASE
27,000100010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.64,DEP_AMP_PHASE
28,010111111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.67,DEP_AMP_PHASE
29,100101100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.69,DEP_AMP_PHASE
30,001110001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.75,DEP_AMP_PHASE
31,101110110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.78,DEP_AMP_PHASE
32,110000110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.80,DEP_AMP_PHASE
33,100001000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.83,DEP_AMP_PHASE
34,011000110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.85,DEP_AMP_PHASE
35,111111001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.87,DEP_AMP_PHASE
36,010100100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.89,DEP_AMP_PHASE
37,100000111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.92,DEP_AMP_PHASE
38,100111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.94,DEP_AMP_PHASE
39,110110001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.96,DEP_AMP_PHASE
40,000000101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.99,DEP_AMP_PHASE
41,100011010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.01,DEP_AMP_PHASE
42,010101000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.04,DEP_AMP_PHASE
43,111101011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.06,DEP_AMP_PHASE
44,110100001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.08,DEP_AMP_PHASE
45,000110011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.11,DEP_AMP_PHASE
46,100100010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.13,DEP_AMP_PHASE
47,001000101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.16,DEP_AMP_PHASE
48,101011100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.18,DEP_AMP_PHASE
49,111001011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.20,DEP_AMP_PHASE
50,111111100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.23,DEP_AMP_PHASE
51,110111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.25,DEP_AMP_PHASE
52,100010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.27,DEP_AMP_PHASE
53,010111110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.30,DEP_AMP_PHASE
54,011111111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.32,DEP_AMP_PHASE
55,101101011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.34,DEP_AMP_PHASE
56,110100110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.37,DEP_AMP_PHASE
57,100001100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.39,DEP_AMP_PHASE
58,000111000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.41,DEP_AMP_PHASE
59,001111111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.44,DEP_AMP_PHASE
60,001001101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.46,DEP_AMP_PHASE
61,000010000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.48,DEP_AMP_PHASE
62,110011011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.51,DEP_AMP_PHASE
63,101111100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.53,DEP_AMP_PHASE
64,001101110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.55,DEP_AMP_PHASE
65,001001111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.57,DEP_AMP_PHASE
66,011010001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.60,DEP_AMP_PHASE
67,010110000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.62,DEP_AMP_PHASE
68,110000111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.64,DEP_AMP_PHASE
69,000010000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.67,DEP_AMP_PHASE
70,100110110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.73,DEP_AMP_PHASE
71,101010100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.75,DEP_AMP_PHASE
72,100110011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.77,DEP_AMP_PHASE
73,110010011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.80,DEP_AMP_PHASE
74,001000111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.82,DEP_AMP_PHASE
75,011101001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,DEP_AMP_PHASE
76,101000000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.87,DEP_AMP_PHASE
77,001111110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.89,DEP_AMP_PHASE
78,001101011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.91,DEP_AMP_PHASE
79,110110111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.94,DEP_AMP_PHASE
80,011000110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.96,DEP_AMP_PHASE
81,101001001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.98,DEP_AMP_PHASE
82,011011111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.01,DEP_AMP_PHASE
83,110110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.03,DEP_AMP_PHASE
84,001101001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.05,DEP_AMP_PHASE
85,000100110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.08,DEP_AMP_PHASE
86,011010100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.10,DEP_AMP_PHASE
87,110110001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.12,DEP_AMP_PHASE
88,100011101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.15,DEP_AMP_PHASE
89,110111110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.18,DEP_AMP_PHASE
90,100000000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.21,DEP_AMP_PHASE
91,001001100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",True,2.23,DEP_AMP_PHASE
